photo_id,longitude,latitude,X,Y,adm1_code,name,region
6323532,-0.124197,51.500140,530299.468600,179579.160300,GBR-2080,Westminster,Greater London
6323604,-0.124197,51.500140,530299.468600,179579.160300,GBR-2080,Westminster,Greater London
6323639,-0.119132,51.503468,530641.501100,179958.265900,GBR-2080,Westminster,Greater London
6323724,-0.124197,51.500140,530299.468600,179579.160300,GBR-2080,Westminster,Greater London
6326789,-0.095572,51.506180,532268.741800,180302.129300,GBR-2771,Southwark,Greater London
6335621,-5.776102,56.536694,167924.547500,744685.200600,GBR-2745,Highland,Highlands and Islands
6336232,-2.074597,57.096770,395578.965400,800645.567300,GBR-2013,Aberdeenshire,North Eastern
6336544,-3.042698,57.048107,336838.528600,795709.200400,GBR-2013,Aberdeenshire,North Eastern
6337067,-2.104300,57.131844,393785.188200,804552.392300,GBR-2012,Aberdeen,North Eastern
6338389,-0.676414,50.781265,493408.913200,98800.210800,GBR-2748,West Sussex,South East
6338405,-0.675959,50.781303,493440.913900,98805.010500,GBR-2748,West Sussex,South East
6348302,-0.138100,51.513300,529297.284000,181017.961700,GBR-2080,Westminster,Greater London
6349153,-0.133000,51.511600,529655.977000,180837.931100,GBR-2080,Westminster,Greater London
6354889,-2.177267,53.022250,388206.561200,347232.017500,GBR-2778,Stoke-on-Trent,West Midlands
6354898,-2.177846,53.022990,388167.927700,347314.435300,GBR-2778,Stoke-on-Trent,West Midlands
6354900,-2.176237,53.013744,388273.322800,346285.595000,GBR-2778,Stoke-on-Trent,West Midlands
6354902,-2.177116,53.014034,388214.429700,346318.001500,GBR-2778,Stoke-on-Trent,West Midlands
6354906,-2.185592,53.012720,387645.391800,346173.265200,GBR-2778,Stoke-on-Trent,West Midlands
6354909,-2.185592,53.012720,387645.391800,346173.265200,GBR-2778,Stoke-on-Trent,West Midlands
6354914,-2.185592,53.012720,387645.391800,346173.265200,GBR-2778,Stoke-on-Trent,West Midlands
6354917,-2.185592,53.012720,387645.391800,346173.265200,GBR-2778,Stoke-on-Trent,West Midlands
6355722,-2.074624,57.096730,395577.324500,800641.116300,GBR-2013,Aberdeenshire,North Eastern
6359439,-0.145761,51.723225,528173.367900,204349.294600,GBR-2042,Hertfordshire,East
6359440,-0.145761,51.723225,528173.367900,204349.294600,GBR-2042,Hertfordshire,East
6359441,-0.145761,51.723225,528173.367900,204349.294600,GBR-2042,Hertfordshire,East
6359442,-0.145761,51.723225,528173.367900,204349.294600,GBR-2042,Hertfordshire,East
6359443,-0.145761,51.723225,528173.367900,204349.294600,GBR-2042,Hertfordshire,East
6359444,-0.145761,51.723225,528173.367900,204349.294600,GBR-2042,Hertfordshire,East
6359763,0.123896,52.208200,545222.170000,258789.662000,GBR-2053,Cambridgeshire,East
6359798,0.124121,52.208134,545237.757600,258782.772600,GBR-2053,Cambridgeshire,East
6359815,0.124315,52.208096,545251.135900,258778.935000,GBR-2053,Cambridgeshire,East
6359845,0.124615,52.208084,545271.671700,258778.201200,GBR-2053,Cambridgeshire,East
6359875,0.126589,52.207844,545407.322700,258755.465800,GBR-2053,Cambridgeshire,East
6359930,0.129057,52.208157,545574.920000,258795.225100,GBR-2053,Cambridgeshire,East
6359975,0.127812,52.208620,545488.347500,258844.217900,GBR-2053,Cambridgeshire,East
6360006,0.127673,52.208878,545478.008600,258872.631600,GBR-2053,Cambridgeshire,East
6360090,0.127501,52.209007,545465.836300,258886.632800,GBR-2053,Cambridgeshire,East
6360118,0.127544,52.209137,545468.349700,258901.176500,GBR-2053,Cambridgeshire,East
6360128,0.127630,52.207870,545478.361500,258760.444500,GBR-2053,Cambridgeshire,East
6360196,0.119358,52.205720,544920.189300,258504.782800,GBR-2053,Cambridgeshire,East
6360220,0.117866,52.205090,544820.294300,258431.740000,GBR-2053,Cambridgeshire,East
6360272,0.117598,52.204490,544803.932200,258364.478300,GBR-2053,Cambridgeshire,East
6360298,0.118736,52.204075,544883.038100,258320.598000,GBR-2053,Cambridgeshire,East
6360324,0.118982,52.204240,544899.310500,258339.439100,GBR-2053,Cambridgeshire,East
6360337,0.119143,52.204308,544910.090300,258347.323100,GBR-2053,Cambridgeshire,East
6362705,-0.940666,51.251770,474027.818800,150821.868600,GBR-2035,Hampshire,South East
6363540,-2.178082,53.015892,388150.134100,346524.855800,GBR-2778,Stoke-on-Trent,West Midlands
6363550,-2.178082,53.015892,388150.134100,346524.855800,GBR-2778,Stoke-on-Trent,West Midlands
6363556,-2.178082,53.015892,388150.134100,346524.855800,GBR-2778,Stoke-on-Trent,West Midlands
6363561,-2.178082,53.015892,388150.134100,346524.855800,GBR-2778,Stoke-on-Trent,West Midlands
6364177,-2.185592,53.012720,387645.391800,346173.265200,GBR-2778,Stoke-on-Trent,West Midlands
6364214,-2.185592,53.012720,387645.391800,346173.265200,GBR-2778,Stoke-on-Trent,West Midlands
6364697,-2.185592,53.012720,387645.391800,346173.265200,GBR-2778,Stoke-on-Trent,West Midlands
6364738,-2.185592,53.012720,387645.391800,346173.265200,GBR-2778,Stoke-on-Trent,West Midlands
6364755,-0.098104,51.507460,532089.330200,180439.900100,GBR-2771,Southwark,Greater London
6364846,-2.185592,53.012720,387645.391800,346173.265200,GBR-2778,Stoke-on-Trent,West Midlands
6364853,-0.098104,51.507460,532089.330200,180439.900100,GBR-2771,Southwark,Greater London
6364890,-2.185592,53.012720,387645.391800,346173.265200,GBR-2778,Stoke-on-Trent,West Midlands
6364908,-2.185592,53.012720,387645.391800,346173.265200,GBR-2778,Stoke-on-Trent,West Midlands
6365216,-0.098104,51.507460,532089.330200,180439.900100,GBR-2771,Southwark,Greater London
6367968,-0.091527,51.523876,532498.131600,182277.290200,GBR-4809,City,Greater London
6367969,-0.091527,51.523876,532498.131600,182277.290200,GBR-4809,City,Greater London
6370791,-0.134394,51.512337,529557.159700,180917.421500,GBR-2080,Westminster,Greater London
6370809,-0.134038,51.512352,529581.819200,180919.719300,GBR-2080,Westminster,Greater London
6370824,-0.134028,51.512375,529582.447900,180922.294700,GBR-2080,Westminster,Greater London
6370849,-0.132189,51.513070,529708.079300,181002.836200,GBR-2080,Westminster,Greater London
6370864,-0.132011,51.513885,529718.116800,181093.782400,GBR-2080,Westminster,Greater London
6370877,-0.134009,51.512917,529582.229500,180982.600600,GBR-2080,Westminster,Greater London
6370912,-0.133791,51.511597,529601.098900,180836.197600,GBR-2080,Westminster,Greater London
6370916,-0.130934,51.510735,529801.791100,180745.399200,GBR-2080,Westminster,Greater London
6371331,-0.127092,51.500240,530098.253100,179585.135400,GBR-2080,Westminster,Greater London
6371344,-0.127092,51.500240,530098.253100,179585.135400,GBR-2080,Westminster,Greater London
6371371,-0.127092,51.500240,530098.253100,179585.135400,GBR-2080,Westminster,Greater London
6371403,-0.127092,51.500240,530098.253100,179585.135400,GBR-2080,Westminster,Greater London
6371422,-0.127092,51.500240,530098.253100,179585.135400,GBR-2080,Westminster,Greater London
6374091,-1.921964,52.473335,405397.704800,286158.660200,GBR-5690,Birmingham,West Midlands
6374873,-6.263558,53.343864,116313.718400,391474.552700,IRL-5575,Dublin,Dublin
6376027,-1.467700,53.380200,435506.545200,387170.684300,GBR-5687,Sheffield,Yorkshire and the Humber
6376628,-0.105810,51.533005,531481.039600,183266.720600,GBR-2071,Islington,Greater London
6376641,-0.122460,51.506530,530401.799200,180292.840200,GBR-2080,Westminster,Greater London
6376651,-0.121897,51.506706,530440.367200,180313.414400,GBR-2080,Westminster,Greater London
6376669,-0.121906,51.506714,530439.719800,180314.288100,GBR-2080,Westminster,Greater London
6376680,-0.116053,51.505707,530848.778200,180212.745500,GBR-2080,Westminster,Greater London
6376691,-0.130133,51.510635,529857.656700,180735.698700,GBR-2080,Westminster,Greater London
6376703,-0.130004,51.510080,529868.185100,180674.209400,GBR-2080,Westminster,Greater London
6376711,-0.130508,51.510277,529832.652300,180695.223000,GBR-2080,Westminster,Greater London
6376721,-0.129925,51.510690,529871.933600,180742.183600,GBR-2080,Westminster,Greater London
6376753,-0.128264,51.510010,529989.124800,180669.511700,GBR-2080,Westminster,Greater London
6376760,-0.130064,51.511100,529861.123400,180787.530600,GBR-2080,Westminster,Greater London
6376789,-0.130113,51.516068,529843.607500,181339.903000,GBR-2064,Camden,Greater London
6376796,-0.130205,51.510506,529853.027200,180721.225800,GBR-2080,Westminster,Greater London
6378503,0.291567,50.775055,561667.073300,99777.890700,GBR-2677,East Sussex,South East
6378525,0.257712,50.736633,559410.737600,95432.500800, , , 
6378549,-0.129035,51.511032,529932.718700,180781.793700,GBR-2080,Westminster,Greater London
6378570,-0.119889,51.510773,530568.096600,180769.256200,GBR-2064,Camden,Greater London
6381970,-2.595391,51.442440,358715.796300,171662.478300,GBR-2044,Bristol,South West
6382125,-2.095564,57.152250,394317.210200,806823.234400,GBR-2012,Aberdeen,North Eastern
6382412,-2.107116,57.145310,393617.082400,806051.706200,GBR-2012,Aberdeen,North Eastern
6382578,-2.584995,51.445484,359441.036700,171995.191600,GBR-2044,Bristol,South West
6382685,-3.196195,55.951283,325400.371300,673785.230800,GBR-2023,Edinburgh,Eastern
6382952,-2.595005,51.450665,358750.056100,172576.997400,GBR-2044,Bristol,South West
6383007,-2.102685,57.132248,393883.019500,804597.217300,GBR-2012,Aberdeen,North Eastern
6383696,-2.094672,57.132114,394368.057600,804581.596800,GBR-2012,Aberdeen,North Eastern
6385727,-1.529266,53.996390,430957.521800,455697.281900,GBR-2140,North Yorkshire,Yorkshire and the Humber
6388618,0.114133,52.207200,544558.386000,258658.949700,GBR-2053,Cambridgeshire,East
6397265,-2.674400,55.974000,358008.491200,675872.696100,GBR-2022,East Lothian,Eastern
6398313,-2.674400,55.974000,358008.491200,675872.696100,GBR-2022,East Lothian,Eastern
6398328,-2.674400,55.974000,358008.491200,675872.696100,GBR-2022,East Lothian,Eastern
6398342,-2.674400,55.974000,358008.491200,675872.696100,GBR-2022,East Lothian,Eastern
6398809,-2.674400,55.974000,358008.491200,675872.696100,GBR-2022,East Lothian,Eastern
6398844,-2.674400,55.974000,358008.491200,675872.696100,GBR-2022,East Lothian,Eastern
6416133,-0.104831,51.513370,531605.491800,181085.001100,GBR-2064,Camden,Greater London
6416141,-0.104831,51.513370,531605.491800,181085.001100,GBR-2064,Camden,Greater London
6417620,-0.166100,51.498400,527395.979500,179311.966400,GBR-2080,Westminster,Greater London
6426721,-2.349464,51.380062,375775.028500,164614.872600,GBR-2043,Bath and North East Somerset,South West
6427553,-2.311838,51.361690,378384.974200,162559.836700,GBR-2043,Bath and North East Somerset,South West
6427554,-2.311838,51.361690,378384.974200,162559.836700,GBR-2043,Bath and North East Somerset,South West
6428374,-2.251507,51.348240,382580.355900,161047.868700,GBR-2757,Wiltshire,South West
6428375,-2.251362,51.346954,382589.963900,160904.813600,GBR-2757,Wiltshire,South West
6429841,-0.091527,51.523876,532498.131600,182277.290200,GBR-4809,City,Greater London
6429842,-0.091527,51.523876,532498.131600,182277.290200,GBR-4809,City,Greater London
6429843,-0.091527,51.523876,532498.131600,182277.290200,GBR-4809,City,Greater London
6429844,-0.091527,51.523876,532498.131600,182277.290200,GBR-4809,City,Greater London
6429845,-0.091527,51.523876,532498.131600,182277.290200,GBR-4809,City,Greater London
6435757,-3.178524,51.491135,318275.064200,177568.673700,GBR-2116,Cardiff,West Wales and the Valleys
6435801,-3.178524,51.491135,318275.064200,177568.673700,GBR-2116,Cardiff,West Wales and the Valleys
6435839,-3.178524,51.491135,318275.064200,177568.673700,GBR-2116,Cardiff,West Wales and the Valleys
6435892,-3.178524,51.491135,318275.064200,177568.673700,GBR-2116,Cardiff,West Wales and the Valleys
6435941,-3.178524,51.491135,318275.064200,177568.673700,GBR-2116,Cardiff,West Wales and the Valleys
6435989,-3.178524,51.491135,318275.064200,177568.673700,GBR-2116,Cardiff,West Wales and the Valleys
6436021,-3.178524,51.491135,318275.064200,177568.673700,GBR-2116,Cardiff,West Wales and the Valleys
6436045,-3.178524,51.491135,318275.064200,177568.673700,GBR-2116,Cardiff,West Wales and the Valleys
6436079,-3.178524,51.491135,318275.064200,177568.673700,GBR-2116,Cardiff,West Wales and the Valleys
6436136,-3.178524,51.491135,318275.064200,177568.673700,GBR-2116,Cardiff,West Wales and the Valleys
6436159,-3.178524,51.491135,318275.064200,177568.673700,GBR-2116,Cardiff,West Wales and the Valleys
6436185,-3.178524,51.491135,318275.064200,177568.673700,GBR-2116,Cardiff,West Wales and the Valleys
6436224,-3.178524,51.491135,318275.064200,177568.673700,GBR-2116,Cardiff,West Wales and the Valleys
6436265,-3.178524,51.491135,318275.064200,177568.673700,GBR-2116,Cardiff,West Wales and the Valleys
6436270,-3.178524,51.491135,318275.064200,177568.673700,GBR-2116,Cardiff,West Wales and the Valleys
6436285,-3.178524,51.491135,318275.064200,177568.673700,GBR-2116,Cardiff,West Wales and the Valleys
6436306,-3.178524,51.491135,318275.064200,177568.673700,GBR-2116,Cardiff,West Wales and the Valleys
6436326,-3.178524,51.491135,318275.064200,177568.673700,GBR-2116,Cardiff,West Wales and the Valleys
6436349,-3.178524,51.491135,318275.064200,177568.673700,GBR-2116,Cardiff,West Wales and the Valleys
6436379,-3.178524,51.491135,318275.064200,177568.673700,GBR-2116,Cardiff,West Wales and the Valleys
6436410,-3.178524,51.491135,318275.064200,177568.673700,GBR-2116,Cardiff,West Wales and the Valleys
6436427,-3.178524,51.491135,318275.064200,177568.673700,GBR-2116,Cardiff,West Wales and the Valleys
6436447,-3.178524,51.491135,318275.064200,177568.673700,GBR-2116,Cardiff,West Wales and the Valleys
6436539,-3.178524,51.491135,318275.064200,177568.673700,GBR-2116,Cardiff,West Wales and the Valleys
6436549,-3.178524,51.491135,318275.064200,177568.673700,GBR-2116,Cardiff,West Wales and the Valleys
6436570,-3.178524,51.491135,318275.064200,177568.673700,GBR-2116,Cardiff,West Wales and the Valleys
6436591,-3.178524,51.491135,318275.064200,177568.673700,GBR-2116,Cardiff,West Wales and the Valleys
6436607,-3.178524,51.491135,318275.064200,177568.673700,GBR-2116,Cardiff,West Wales and the Valleys
6436617,-3.178524,51.491135,318275.064200,177568.673700,GBR-2116,Cardiff,West Wales and the Valleys
6436648,-3.178524,51.491135,318275.064200,177568.673700,GBR-2116,Cardiff,West Wales and the Valleys
6436862,-1.910723,52.477783,406160.652700,286654.315400,GBR-5690,Birmingham,West Midlands
6437303,-0.010342,51.481274,538258.678800,177689.896700,GBR-2077,Tower Hamlets,Greater London
6437316,-0.010342,51.481274,538258.678800,177689.896700,GBR-2077,Tower Hamlets,Greater London
6437324,-0.010342,51.481274,538258.678800,177689.896700,GBR-2077,Tower Hamlets,Greater London
6437335,-0.010342,51.481274,538258.678800,177689.896700,GBR-2077,Tower Hamlets,Greater London
6437344,-0.010342,51.481274,538258.678800,177689.896700,GBR-2077,Tower Hamlets,Greater London
6437362,-0.010342,51.481274,538258.678800,177689.896700,GBR-2077,Tower Hamlets,Greater London
6437371,-0.010342,51.481274,538258.678800,177689.896700,GBR-2077,Tower Hamlets,Greater London
6437385,-0.010342,51.481274,538258.678800,177689.896700,GBR-2077,Tower Hamlets,Greater London
6437410,-0.010342,51.481274,538258.678800,177689.896700,GBR-2077,Tower Hamlets,Greater London
6437421,-0.010342,51.481274,538258.678800,177689.896700,GBR-2077,Tower Hamlets,Greater London
6437704,-1.062369,53.945744,461639.784400,450366.697900,GBR-2120,York,Yorkshire and the Humber
6437823,-1.050567,53.950985,462406.586100,450960.112600,GBR-2120,York,Yorkshire and the Humber
6438632,-1.161278,52.189003,457434.007400,254860.233100,GBR-2749,Northamptonshire,East Midlands
6439483,-2.758268,50.883827,346755.016000,109644.810800,GBR-2047,Somerset,South West
6439713,-2.758268,50.883827,346755.016000,109644.810800,GBR-2047,Somerset,South West
6441406,-1.089907,51.753967,462918.277600,206533.378500,GBR-2751,Oxfordshire,South East
6442883,-2.237643,53.484120,384327.634100,398626.569400,GBR-5684,Manchester,North West
6444629,-0.018968,51.446865,537763.253700,173847.336200,GBR-2769,Lewisham,Greater London
6444993,-0.018968,51.446865,537763.253700,173847.336200,GBR-2769,Lewisham,Greater London
6444995,-0.018968,51.446865,537763.253700,173847.336200,GBR-2769,Lewisham,Greater London
6445002,-0.018968,51.446865,537763.253700,173847.336200,GBR-2769,Lewisham,Greater London
6445012,-0.018968,51.446865,537763.253700,173847.336200,GBR-2769,Lewisham,Greater London
6445021,0.008239,51.467003,539592.355100,176138.175500,GBR-2068,Greenwich,Greater London
6445024,0.008239,51.467003,539592.355100,176138.175500,GBR-2068,Greenwich,Greater London
6445042,0.008239,51.467003,539592.355100,176138.175500,GBR-2068,Greenwich,Greater London
6445051,0.008239,51.467003,539592.355100,176138.175500,GBR-2068,Greenwich,Greater London
6445056,0.008239,51.467003,539592.355100,176138.175500,GBR-2068,Greenwich,Greater London
6445066,0.008239,51.467003,539592.355100,176138.175500,GBR-2068,Greenwich,Greater London
6445084,0.008239,51.467003,539592.355100,176138.175500,GBR-2068,Greenwich,Greater London
6445094,0.008239,51.467003,539592.355100,176138.175500,GBR-2068,Greenwich,Greater London
6447796,-1.161278,52.189003,457434.007400,254860.233100,GBR-2749,Northamptonshire,East Midlands
6448038,-1.161278,52.189003,457434.007400,254860.233100,GBR-2749,Northamptonshire,East Midlands
6451040,-0.392096,51.435290,511863.635900,171924.974800,GBR-2070,Hounslow,Greater London
6451089,-0.392096,51.435290,511863.635900,171924.974800,GBR-2070,Hounslow,Greater London
6451251,-0.392096,51.435290,511863.635900,171924.974800,GBR-2070,Hounslow,Greater London
6452365,-1.758327,54.404920,415785.685400,501077.804800,GBR-2140,North Yorkshire,Yorkshire and the Humber
6452366,-1.757555,54.402920,415836.563500,500855.434800,GBR-2140,North Yorkshire,Yorkshire and the Humber
6452367,-1.757555,54.402920,415836.563500,500855.434800,GBR-2140,North Yorkshire,Yorkshire and the Humber
6452368,-1.757555,54.402920,415836.563500,500855.434800,GBR-2140,North Yorkshire,Yorkshire and the Humber
6452369,-1.757555,54.402920,415836.563500,500855.434800,GBR-2140,North Yorkshire,Yorkshire and the Humber
6452370,-1.757555,54.402920,415836.563500,500855.434800,GBR-2140,North Yorkshire,Yorkshire and the Humber
6453045,-1.757555,54.402920,415836.563500,500855.434800,GBR-2140,North Yorkshire,Yorkshire and the Humber
6453046,-1.757555,54.402920,415836.563500,500855.434800,GBR-2140,North Yorkshire,Yorkshire and the Humber
6453047,-1.757555,54.402920,415836.563500,500855.434800,GBR-2140,North Yorkshire,Yorkshire and the Humber
6453048,-1.757555,54.402920,415836.563500,500855.434800,GBR-2140,North Yorkshire,Yorkshire and the Humber
6453049,-1.743865,54.401794,416725.727500,500733.284700,GBR-2140,North Yorkshire,Yorkshire and the Humber
6453050,-1.742577,54.400246,416809.971000,500561.341700,GBR-2140,North Yorkshire,Yorkshire and the Humber
6453486,-0.133002,51.535538,529587.917200,183499.923400,GBR-2064,Camden,Greater London
6453771,-1.733565,54.402370,417394.145000,500799.853600,GBR-2140,North Yorkshire,Yorkshire and the Humber
6453772,-1.733565,54.402370,417394.145000,500799.853600,GBR-2140,North Yorkshire,Yorkshire and the Humber
6453773,-1.733565,54.402370,417394.145000,500799.853600,GBR-2140,North Yorkshire,Yorkshire and the Humber
6453774,-1.733565,54.402370,417394.145000,500799.853600,GBR-2140,North Yorkshire,Yorkshire and the Humber
6453775,-1.733565,54.402370,417394.145000,500799.853600,GBR-2140,North Yorkshire,Yorkshire and the Humber
6453776,-1.733565,54.402370,417394.145000,500799.853600,GBR-2140,North Yorkshire,Yorkshire and the Humber
6454751,-1.736311,54.402860,417215.677800,500853.706400,GBR-2140,North Yorkshire,Yorkshire and the Humber
6454752,-1.734037,54.406390,417361.817200,501247.047100,GBR-2140,North Yorkshire,Yorkshire and the Humber
6454753,-1.720776,54.402996,418224.098900,500872.720700,GBR-2140,North Yorkshire,Yorkshire and the Humber
6454754,-1.720776,54.402996,418224.098900,500872.720700,GBR-2140,North Yorkshire,Yorkshire and the Humber
6454755,-1.720776,54.402996,418224.098900,500872.720700,GBR-2140,North Yorkshire,Yorkshire and the Humber
6454756,-1.720776,54.402996,418224.098900,500872.720700,GBR-2140,North Yorkshire,Yorkshire and the Humber
6455306,-1.720776,54.402996,418224.098900,500872.720700,GBR-2140,North Yorkshire,Yorkshire and the Humber
6455307,-1.720776,54.402996,418224.098900,500872.720700,GBR-2140,North Yorkshire,Yorkshire and the Humber
6455308,-1.720776,54.402996,418224.098900,500872.720700,GBR-2140,North Yorkshire,Yorkshire and the Humber
6455309,-1.720776,54.402996,418224.098900,500872.720700,GBR-2140,North Yorkshire,Yorkshire and the Humber
6455310,-1.720776,54.402996,418224.098900,500872.720700,GBR-2140,North Yorkshire,Yorkshire and the Humber
6455311,-1.720776,54.402996,418224.098900,500872.720700,GBR-2140,North Yorkshire,Yorkshire and the Humber
6455513,-1.720776,54.402996,418224.098900,500872.720700,GBR-2140,North Yorkshire,Yorkshire and the Humber
6455514,-1.720776,54.402996,418224.098900,500872.720700,GBR-2140,North Yorkshire,Yorkshire and the Humber
6455515,-1.721892,54.401848,418152.155900,500744.695500,GBR-2140,North Yorkshire,Yorkshire and the Humber
6455516,-1.721892,54.401848,418152.155900,500744.695500,GBR-2140,North Yorkshire,Yorkshire and the Humber
6456884,-1.089907,51.753967,462918.277600,206533.378500,GBR-2751,Oxfordshire,South East
6456905,-0.006308,51.482933,538533.751000,177881.999300,GBR-2077,Tower Hamlets,Greater London
6456912,-0.006308,51.482933,538533.751000,177881.999300,GBR-2077,Tower Hamlets,Greater London
6456925,-0.006308,51.482933,538533.751000,177881.999300,GBR-2077,Tower Hamlets,Greater London
6456937,-0.006308,51.482933,538533.751000,177881.999300,GBR-2077,Tower Hamlets,Greater London
6456943,-0.006308,51.482933,538533.751000,177881.999300,GBR-2077,Tower Hamlets,Greater London
6456956,-0.006308,51.482933,538533.751000,177881.999300,GBR-2077,Tower Hamlets,Greater London
6456964,-0.006308,51.482933,538533.751000,177881.999300,GBR-2077,Tower Hamlets,Greater London
6456974,-0.006308,51.482933,538533.751000,177881.999300,GBR-2077,Tower Hamlets,Greater London
6456980,-0.006308,51.482933,538533.751000,177881.999300,GBR-2077,Tower Hamlets,Greater London
6456987,-0.006308,51.482933,538533.751000,177881.999300,GBR-2077,Tower Hamlets,Greater London
6456996,-0.006308,51.482933,538533.751000,177881.999300,GBR-2077,Tower Hamlets,Greater London
6457008,-0.006308,51.482933,538533.751000,177881.999300,GBR-2077,Tower Hamlets,Greater London
6457026,-0.006308,51.482933,538533.751000,177881.999300,GBR-2077,Tower Hamlets,Greater London
6457030,-0.006308,51.482933,538533.751000,177881.999300,GBR-2077,Tower Hamlets,Greater London
6457040,-0.006308,51.482933,538533.751000,177881.999300,GBR-2077,Tower Hamlets,Greater London
6457044,-0.006308,51.482933,538533.751000,177881.999300,GBR-2077,Tower Hamlets,Greater London
6457055,-0.006308,51.482933,538533.751000,177881.999300,GBR-2077,Tower Hamlets,Greater London
6457057,-0.006308,51.482933,538533.751000,177881.999300,GBR-2077,Tower Hamlets,Greater London
6457065,-0.006308,51.482933,538533.751000,177881.999300,GBR-2077,Tower Hamlets,Greater London
6457646,-1.089907,51.753967,462918.277600,206533.378500,GBR-2751,Oxfordshire,South East
6458395,-3.175263,51.487568,318495.089500,177168.343300,GBR-2116,Cardiff,West Wales and the Valleys
6460985,-2.241076,53.473770,384095.925500,397475.858700,GBR-5684,Manchester,North West
6462361,-0.128145,51.508060,530002.928500,180452.876200,GBR-2080,Westminster,Greater London
6464588,-0.727308,52.000420,487467.852500,234317.589000,GBR-2038,Milton Keynes,South East
6464938,-0.215724,51.498547,523951.206100,179243.187900,GBR-2069,Hammersmith and Fulham,Greater London
6466112,-1.768100,53.790800,415375.051700,432745.417400,GBR-5673,Bradford,Yorkshire and the Humber
6467349,-3.195798,55.953968,325430.330400,674083.617500,GBR-2023,Edinburgh,Eastern
6467819,-2.249783,51.347050,382699.972700,160915.114100,GBR-2757,Wiltshire,South West
6467821,-2.252076,51.346416,382540.030200,160845.151600,GBR-2757,Wiltshire,South West
6468515,-0.215724,51.498547,523951.206100,179243.187900,GBR-2069,Hammersmith and Fulham,Greater London
6468923,-2.259824,51.340374,381998.018000,160175.085000,GBR-2757,Wiltshire,South West
6468924,-2.259218,51.339700,382039.965000,160099.977700,GBR-2757,Wiltshire,South West
6473650,-2.282394,51.338345,380424.994300,159955.247900,GBR-2757,Wiltshire,South West
6474880,-0.440611,52.110040,506887.011800,246892.513000,GBR-5698,Bedford,East
6482876,-4.249176,55.861183,259329.021300,665398.684700,GBR-2004,Glasgow,South Western
6484269,-0.096849,51.580830,531964.147800,188601.172100,GBR-2766,Haringey,Greater London
6500661,-0.215724,51.498547,523951.206100,179243.187900,GBR-2069,Hammersmith and Fulham,Greater London
6504432,-2.231297,53.476635,384746.044200,397792.448100,GBR-5684,Manchester,North West
6504592,-0.090637,51.552150,532477.808800,185423.065900,GBR-2071,Islington,Greater London
6504593,-0.096795,51.561190,532024.734200,186417.221800,GBR-2071,Islington,Greater London
6507709,-2.102301,57.169846,393912.558600,808782.639400,GBR-2012,Aberdeen,North Eastern
6507904,-2.102266,57.169796,393914.666800,808777.070200,GBR-2012,Aberdeen,North Eastern
6508645,-0.341584,51.455980,515322.475900,174304.068000,GBR-2070,Hounslow,Greater London
6508646,-0.401515,51.649860,510687.601300,195772.475900,GBR-2042,Hertfordshire,East
6508647,-0.154838,51.515114,528130.808100,181190.270800,GBR-2080,Westminster,Greater London
6510988,-0.153408,51.443680,528430.370700,173249.076700,GBR-2079,Wandsworth,Greater London
6510989,-0.153269,51.443590,528440.282400,173239.312000,GBR-2079,Wandsworth,Greater London
6510990,-0.153171,51.443480,528447.401100,173227.251500,GBR-2079,Wandsworth,Greater London
6511265,-0.151806,51.444810,528538.526900,173377.543300,GBR-2079,Wandsworth,Greater London
6511289,-0.160187,51.516610,527755.491900,181347.288100,GBR-2080,Westminster,Greater London
6511345,-0.149769,51.446030,528676.652500,173516.784000,GBR-2079,Wandsworth,Greater London
6515027,-4.786198,50.269375,201543.865300,44759.106200,GBR-2110,Cornwall,South West
6515578,0.763989,50.938843,594289.495600,119126.378400,GBR-2677,East Sussex,South East
6517549,-2.246848,53.483340,383716.497900,398541.869200,GBR-5684,Manchester,North West
6517550,-2.247095,53.481840,383699.527900,398375.045400,GBR-5684,Manchester,North West
6517551,-2.240518,53.478530,384134.751300,398005.301100,GBR-5684,Manchester,North West
6518260,-1.812481,53.349365,412580.393700,383624.688500,GBR-2059,Derbyshire,East Midlands
6518291,0.114508,52.199287,544609.678700,257779.682900,GBR-2053,Cambridgeshire,East
6518300,0.109080,52.192430,544260.938100,257006.301900,GBR-2053,Cambridgeshire,East
6518317,0.106612,52.190895,544097.219800,256830.688500,GBR-2053,Cambridgeshire,East
6518337,0.117298,52.204308,544784.025100,258343.639100,GBR-2053,Cambridgeshire,East
6518347,0.117330,52.204140,544786.757300,258325.019500,GBR-2053,Cambridgeshire,East
6518350,0.116332,52.202587,544723.608300,258150.317000,GBR-2053,Cambridgeshire,East
6518359,0.117706,52.201714,544820.331000,258055.971800,GBR-2053,Cambridgeshire,East
6518367,0.117866,52.207134,544813.652400,258659.055700,GBR-2053,Cambridgeshire,East
6518377,0.117716,52.204105,544813.245800,258321.897500,GBR-2053,Cambridgeshire,East
6520525,-0.555871,51.756910,499773.549400,207455.385100,GBR-2042,Hertfordshire,East
6522935,-1.082217,53.476414,461011.110700,398134.748100,GBR-5689,Doncaster,Yorkshire and the Humber
6523000,-1.525189,53.993896,431226.654800,455421.576400,GBR-2140,North Yorkshire,Yorkshire and the Humber
6523293,-1.082217,53.476414,461011.110700,398134.748100,GBR-5689,Doncaster,Yorkshire and the Humber
